,W eco,W soc,K,Recovery rate,Delay for societal,Divorce
11882,0.6000000000000001,0.2,-0.8000000000000007,0.0,2.5,0.6643402128716251
11883,0.6000000000000001,0.2,-0.8000000000000007,0.0,3.5,0.6996544536589595
11884,0.6000000000000001,0.2,-0.8000000000000007,0.0,4.5,0.7358912245016526
11885,0.6000000000000001,0.2,-0.8000000000000007,0.0,5.5,0.7727546637188965
11886,0.6000000000000001,0.2,-0.8000000000000007,0.0,6.5,0.8098085830535139
11887,0.6000000000000001,0.2,-0.8000000000000007,0.0,7.5,0.8465009424312713
11888,0.6000000000000001,0.2,-0.8000000000000007,0.0,8.5,0.8822417068545486
11889,0.6000000000000001,0.2,-0.8000000000000007,0.0,9.5,0.9164928424549925
11890,0.6000000000000001,0.2,-0.8000000000000007,0.0,10.5,0.9488299073985471
11891,0.6000000000000001,0.2,-0.8000000000000007,0.2,0.5,80.13697118545134
11892,0.6000000000000001,0.2,-0.8000000000000007,0.2,1.5,80.15493781291126
11893,0.6000000000000001,0.2,-0.8000000000000007,0.2,2.5,80.16538747783746
11894,0.6000000000000001,0.2,-0.8000000000000007,0.2,3.5,80.16772256341301
11895,0.6000000000000001,0.2,-0.8000000000000007,0.2,4.5,80.16076198743224
11896,0.6000000000000001,0.2,-0.8000000000000007,0.2,5.5,80.14209012744676
11897,0.6000000000000001,0.2,-0.8000000000000007,0.2,6.5,80.11312112195118
11898,0.6000000000000001,0.2,-0.8000000000000007,0.2,7.5,80.079113991614
11899,0.6000000000000001,0.2,-0.8000000000000007,0.2,8.5,80.04433841528186
11900,0.6000000000000001,0.2,-0.8000000000000007,0.2,9.5,80.00964351085061
11901,0.6000000000000001,0.2,-0.8000000000000007,0.2,10.5,79.97325251052358
11902,0.6000000000000001,0.2,-0.8000000000000007,0.4,0.5,97.49864362025811
11903,0.6000000000000001,0.2,-0.8000000000000007,0.4,1.5,97.48393055047818
11904,0.6000000000000001,0.2,-0.8000000000000007,0.4,2.5,97.48277438691798
11905,0.6000000000000001,0.2,-0.8000000000000007,0.4,3.5,97.49446175683163
11906,0.6000000000000001,0.2,-0.8000000000000007,0.4,4.5,97.52208104991767
11907,0.6000000000000001,0.2,-0.8000000000000007,0.4,5.5,97.55920160341687
11908,0.6000000000000001,0.2,-0.8000000000000007,0.4,6.5,97.59211948803929
11909,0.6000000000000001,0.2,-0.8000000000000007,0.4,7.5,97.61257205416753
11910,0.6000000000000001,0.2,-0.8000000000000007,0.4,8.5,97.61957080892634
11911,0.6000000000000001,0.2,-0.8000000000000007,0.4,9.5,97.61505208776056
11912,0.6000000000000001,0.2,-0.8000000000000007,0.4,10.5,97.60086168891371
11913,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,0.5,104.29746708300829
11914,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,1.5,104.27058765798887
11915,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,2.5,104.23324572702795
11916,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,3.5,104.18735824169676
11917,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,4.5,104.1467113625112
11918,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,5.5,104.1280564610028
11919,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,6.5,104.13063374405064
11920,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,7.5,104.14410469959134
11921,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,8.5,104.15988212989377
11922,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,9.5,104.17340096705153
11923,0.6000000000000001,0.2,-0.8000000000000007,0.6000000000000001,10.5,104.1826270124586
11924,0.6000000000000001,0.2,-0.8000000000000007,0.8,0.5,107.81549086830205
11925,0.6000000000000001,0.2,-0.8000000000000007,0.8,1.5,107.86833920846652
11926,0.6000000000000001,0.2,-0.8000000000000007,0.8,2.5,107.90494428434707
11927,0.6000000000000001,0.2,-0.8000000000000007,0.8,3.5,107.91532865984169
11928,0.6000000000000001,0.2,-0.8000000000000007,0.8,4.5,107.89265569112973
11929,0.6000000000000001,0.2,-0.8000000000000007,0.8,5.5,107.857259013481
11930,0.6000000000000001,0.2,-0.8000000000000007,0.8,6.5,107.82920542696131
11931,0.6000000000000001,0.2,-0.8000000000000007,0.8,7.5,107.81394507847097
11932,0.6000000000000001,0.2,-0.8000000000000007,0.8,8.5,107.80919158652627
11933,0.6000000000000001,0.2,-0.8000000000000007,0.8,9.5,107.81126928401972
11934,0.6000000000000001,0.2,-0.8000000000000007,0.8,10.5,107.81714208032614
11935,0.6000000000000001,0.2,-0.8000000000000007,1.0,0.5,110.51349761414178
11936,0.6000000000000001,0.2,-0.8000000000000007,1.0,1.5,110.53613800972845
11937,0.6000000000000001,0.2,-0.8000000000000007,1.0,2.5,110.58421113040865
11938,0.6000000000000001,0.2,-0.8000000000000007,1.0,3.5,110.64741637806658
11939,0.6000000000000001,0.2,-0.8000000000000007,1.0,4.5,110.69113250678501
11940,0.6000000000000001,0.2,-0.8000000000000007,1.0,5.5,110.70335930566023
11941,0.6000000000000001,0.2,-0.8000000000000007,1.0,6.5,110.69833982569274
11942,0.6000000000000001,0.2,-0.8000000000000007,1.0,7.5,110.69005939360872
11943,0.6000000000000001,0.2,-0.8000000000000007,1.0,8.5,110.68514080965711
11944,0.6000000000000001,0.2,-0.8000000000000007,1.0,9.5,110.68549166066015
11945,0.6000000000000001,0.2,-0.8000000000000007,1.0,10.5,110.69094397844371
11946,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,0.5,1.4255748182239099
11947,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,1.5,1.4255748182239099
11948,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,2.5,1.4255748182239103
11949,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,3.5,1.4255748182239103
11950,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,4.5,1.4255748182239103
11951,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,5.5,1.4255748182239103
11952,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,6.5,1.4255748182239103
11953,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,7.5,1.4255748182239103
11954,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,8.5,1.4255748182239103
11955,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,9.5,1.4255748182239103
11956,0.6000000000000001,0.2,-8.881784197001252e-16,0.0,10.5,1.4255748182239103
11957,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,0.5,74.85522906330085
11958,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,1.5,74.85522906330085
11959,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,2.5,74.85522906330085
11960,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,3.5,74.85522906330085
11961,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,4.5,74.85522906330085
11962,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,5.5,74.85522906330085
11963,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,6.5,74.85522906330085
11964,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,7.5,74.85522906330085
11965,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,8.5,74.85522906330085
11966,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,9.5,74.85522906330085
11967,0.6000000000000001,0.2,-8.881784197001252e-16,0.2,10.5,74.85522906330085
11968,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,0.5,92.52283083321873
11969,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,1.5,92.52283083321873
11970,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,2.5,92.52283083321873
11971,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,3.5,92.52283083321873
11972,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,4.5,92.52283083321873
11973,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,5.5,92.52283083321873
11974,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,6.5,92.52283083321873
11975,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,7.5,92.52283083321873
11976,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,8.5,92.52283083321873
11977,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,9.5,92.52283083321873
11978,0.6000000000000001,0.2,-8.881784197001252e-16,0.4,10.5,92.52283083321873
11979,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,0.5,99.89408537417408
11980,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,1.5,99.89408537417408
11981,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,2.5,99.89408537417408
11982,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,3.5,99.89408537417408
11983,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,4.5,99.89408537417408
11984,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,5.5,99.89408537417408
11985,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,6.5,99.89408537417408
11986,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,7.5,99.89408537417408
11987,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,8.5,99.89408537417408
11988,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,9.5,99.89408537417408
11989,0.6000000000000001,0.2,-8.881784197001252e-16,0.6000000000000001,10.5,99.89408537417408
11990,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,0.5,104.1176354579204
11991,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,1.5,104.1176354579204
11992,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,2.5,104.1176354579204
11993,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,3.5,104.1176354579204
11994,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,4.5,104.1176354579204
11995,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,5.5,104.1176354579204
11996,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,6.5,104.1176354579204
11997,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,7.5,104.1176354579204
11998,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,8.5,104.1176354579204
11999,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,9.5,104.1176354579204
12000,0.6000000000000001,0.2,-8.881784197001252e-16,0.8,10.5,104.1176354579204
12001,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,0.5,107.47117698913603
12002,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,1.5,107.47117698913603
12003,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,2.5,107.47117698913603
12004,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,3.5,107.47117698913603
12005,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,4.5,107.47117698913603
12006,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,5.5,107.47117698913603
12007,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,6.5,107.47117698913603
12008,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,7.5,107.47117698913603
12009,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,8.5,107.47117698913603
12010,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,9.5,107.47117698913603
12011,0.6000000000000001,0.2,-8.881784197001252e-16,1.0,10.5,107.47117698913603
12012,0.6000000000000001,0.2,0.7999999999999989,0.0,0.5,2.8690809567879207
12013,0.6000000000000001,0.2,0.7999999999999989,0.0,1.5,2.747286685083622
12014,0.6000000000000001,0.2,0.7999999999999989,0.0,2.5,2.629388545902733
12015,0.6000000000000001,0.2,0.7999999999999989,0.0,3.5,2.515831048057429
12016,0.6000000000000001,0.2,0.7999999999999989,0.0,4.5,2.407192606973713
12017,0.6000000000000001,0.2,0.7999999999999989,0.0,5.5,2.304410017958389
12018,0.6000000000000001,0.2,0.7999999999999989,0.0,6.5,2.208846405730039
12019,0.6000000000000001,0.2,0.7999999999999989,0.0,7.5,2.1219439665572954
12020,0.6000000000000001,0.2,0.7999999999999989,0.0,8.5,2.044727800132756
12021,0.6000000000000001,0.2,0.7999999999999989,0.0,9.5,1.9775357023560287
12022,0.6000000000000001,0.2,0.7999999999999989,0.0,10.5,1.9200461697520177
12023,0.6000000000000001,0.2,0.7999999999999989,0.2,0.5,69.4049341210597
12024,0.6000000000000001,0.2,0.7999999999999989,0.2,1.5,69.35102744975123
12025,0.6000000000000001,0.2,0.7999999999999989,0.2,2.5,69.29116967606691
12026,0.6000000000000001,0.2,0.7999999999999989,0.2,3.5,69.27582495452326
12027,0.6000000000000001,0.2,0.7999999999999989,0.2,4.5,69.33463128894972
12028,0.6000000000000001,0.2,0.7999999999999989,0.2,5.5,69.43461707408177
12029,0.6000000000000001,0.2,0.7999999999999989,0.2,6.5,69.52402355697592
12030,0.6000000000000001,0.2,0.7999999999999989,0.2,7.5,69.5742630539514
12031,0.6000000000000001,0.2,0.7999999999999989,0.2,8.5,69.58393446949259
12032,0.6000000000000001,0.2,0.7999999999999989,0.2,9.5,69.56641932015789
12033,0.6000000000000001,0.2,0.7999999999999989,0.2,10.5,69.53849429565112
12034,0.6000000000000001,0.2,0.7999999999999989,0.4,0.5,87.66608417301332
12035,0.6000000000000001,0.2,0.7999999999999989,0.4,1.5,87.75020853171263
12036,0.6000000000000001,0.2,0.7999999999999989,0.4,2.5,87.7856890688784
12037,0.6000000000000001,0.2,0.7999999999999989,0.4,3.5,87.71286503710778
12038,0.6000000000000001,0.2,0.7999999999999989,0.4,4.5,87.60453652778259
12039,0.6000000000000001,0.2,0.7999999999999989,0.4,5.5,87.5367069430403
12040,0.6000000000000001,0.2,0.7999999999999989,0.4,6.5,87.51610544699308
12041,0.6000000000000001,0.2,0.7999999999999989,0.4,7.5,87.518922748337
12042,0.6000000000000001,0.2,0.7999999999999989,0.4,8.5,87.52557691847463
12043,0.6000000000000001,0.2,0.7999999999999989,0.4,9.5,87.5283995686049
12044,0.6000000000000001,0.2,0.7999999999999989,0.4,10.5,87.52782371230249
12045,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,0.5,95.55290500091297
12046,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,1.5,95.54623009081192
12047,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,2.5,95.66992833860138
12048,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,3.5,95.79826477977899
12049,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,4.5,95.83536405502768
12050,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,5.5,95.81840840771979
12051,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,6.5,95.79285436826913
12052,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,7.5,95.77283616325116
12053,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,8.5,95.75702309079996
12054,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,9.5,95.74224483784687
12055,0.6000000000000001,0.2,0.7999999999999989,0.6000000000000001,10.5,95.72748330211333
12056,0.6000000000000001,0.2,0.7999999999999989,0.8,0.5,100.60101633314282
12057,0.6000000000000001,0.2,0.7999999999999989,0.8,1.5,100.4417590973457
12058,0.6000000000000001,0.2,0.7999999999999989,0.8,2.5,100.32956837710006
12059,0.6000000000000001,0.2,0.7999999999999989,0.8,3.5,100.37383741205343
12060,0.6000000000000001,0.2,0.7999999999999989,0.8,4.5,100.45293545289083
12061,0.6000000000000001,0.2,0.7999999999999989,0.8,5.5,100.50237994426976
12062,0.6000000000000001,0.2,0.7999999999999989,0.8,6.5,100.5267801508372
12063,0.6000000000000001,0.2,0.7999999999999989,0.8,7.5,100.53823467247346
12064,0.6000000000000001,0.2,0.7999999999999989,0.8,8.5,100.54192226899892
12065,0.6000000000000001,0.2,0.7999999999999989,0.8,9.5,100.53938612481636
12066,0.6000000000000001,0.2,0.7999999999999989,0.8,10.5,100.53163973844818
12067,0.6000000000000001,0.2,0.7999999999999989,1.0,0.5,104.57673854497526
12068,0.6000000000000001,0.2,0.7999999999999989,1.0,1.5,104.61115372063392
12069,0.6000000000000001,0.2,0.7999999999999989,1.0,2.5,104.44624022141711
12070,0.6000000000000001,0.2,0.7999999999999989,1.0,3.5,104.32376200123794
12071,0.6000000000000001,0.2,0.7999999999999989,1.0,4.5,104.29930694100409
12072,0.6000000000000001,0.2,0.7999999999999989,1.0,5.5,104.30987546760309
12073,0.6000000000000001,0.2,0.7999999999999989,1.0,6.5,104.32509737015228
12074,0.6000000000000001,0.2,0.7999999999999989,1.0,7.5,104.33785262244137
12075,0.6000000000000001,0.2,0.7999999999999989,1.0,8.5,104.34604876960452
12076,0.6000000000000001,0.2,0.7999999999999989,1.0,9.5,104.34842677592572
12077,0.6000000000000001,0.2,0.7999999999999989,1.0,10.5,104.34452520499106
12078,0.6000000000000001,0.2,1.5999999999999988,0.0,0.5,4.060443385063183
12079,0.6000000000000001,0.2,1.5999999999999988,0.0,1.5,3.8004790176501024
12080,0.6000000000000001,0.2,1.5999999999999988,0.0,2.5,3.546828990661661
12081,0.6000000000000001,0.2,1.5999999999999988,0.0,3.5,3.3017269944970553
12082,0.6000000000000001,0.2,1.5999999999999988,0.0,4.5,3.0678843787202226
12083,0.6000000000000001,0.2,1.5999999999999988,0.0,5.5,2.8493422153757004
12084,0.6000000000000001,0.2,1.5999999999999988,0.0,6.5,2.6513151896891256
12085,0.6000000000000001,0.2,1.5999999999999988,0.0,7.5,2.478431766948038
12086,0.6000000000000001,0.2,1.5999999999999988,0.0,8.5,2.3330173020741873
12087,0.6000000000000001,0.2,1.5999999999999988,0.0,9.5,2.2146576874608255
12088,0.6000000000000001,0.2,1.5999999999999988,0.0,10.5,2.1208428031846496
12089,0.6000000000000001,0.2,1.5999999999999988,0.2,0.5,64.211974119189
12090,0.6000000000000001,0.2,1.5999999999999988,0.2,1.5,64.06214691657978
12091,0.6000000000000001,0.2,1.5999999999999988,0.2,2.5,63.81832535526433
12092,0.6000000000000001,0.2,1.5999999999999988,0.2,3.5,63.71445809692791
12093,0.6000000000000001,0.2,1.5999999999999988,0.2,4.5,63.92313770909699
12094,0.6000000000000001,0.2,1.5999999999999988,0.2,5.5,64.29600793599795
12095,0.6000000000000001,0.2,1.5999999999999988,0.2,6.5,64.61268241228106
12096,0.6000000000000001,0.2,1.5999999999999988,0.2,7.5,64.76804066084941
12097,0.6000000000000001,0.2,1.5999999999999988,0.2,8.5,64.76590338183433
12098,0.6000000000000001,0.2,1.5999999999999988,0.2,9.5,64.65941499221988
12099,0.6000000000000001,0.2,1.5999999999999988,0.2,10.5,64.50834076205048
12100,0.6000000000000001,0.2,1.5999999999999988,0.4,0.5,83.01304927582491
12101,0.6000000000000001,0.2,1.5999999999999988,0.4,1.5,83.29363896609323
12102,0.6000000000000001,0.2,1.5999999999999988,0.4,2.5,83.50038799730703
12103,0.6000000000000001,0.2,1.5999999999999988,0.4,3.5,83.2527524879346
12104,0.6000000000000001,0.2,1.5999999999999988,0.4,4.5,82.86541475285675
12105,0.6000000000000001,0.2,1.5999999999999988,0.4,5.5,82.66919080459917
12106,0.6000000000000001,0.2,1.5999999999999988,0.4,6.5,82.66104783819162
12107,0.6000000000000001,0.2,1.5999999999999988,0.4,7.5,82.72559804744805
12108,0.6000000000000001,0.2,1.5999999999999988,0.4,8.5,82.78340365530988
12109,0.6000000000000001,0.2,1.5999999999999988,0.4,9.5,82.80795518621932
12110,0.6000000000000001,0.2,1.5999999999999988,0.4,10.5,82.80318376934045
12111,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,0.5,91.3576838088848
12112,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,1.5,91.20223333350192
12113,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,2.5,91.57728050598185
12114,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,3.5,92.00890958739805
12115,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,4.5,92.07146618034976
12116,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,5.5,91.96413482715053
12117,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,6.5,91.87039197518482
12118,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,7.5,91.82339668761813
12119,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,8.5,91.8005484128009
12120,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,9.5,91.78055834394449
12121,0.6000000000000001,0.2,1.5999999999999988,0.6000000000000001,10.5,91.75502165100245
12122,0.6000000000000001,0.2,1.5999999999999988,0.8,0.5,97.34881232613455
12123,0.6000000000000001,0.2,1.5999999999999988,0.8,1.5,96.91004351069037
12124,0.6000000000000001,0.2,1.5999999999999988,0.8,2.5,96.49625029072602
12125,0.6000000000000001,0.2,1.5999999999999988,0.8,3.5,96.68678593144062
12126,0.6000000000000001,0.2,1.5999999999999988,0.8,4.5,96.94404396164569
12127,0.6000000000000001,0.2,1.5999999999999988,0.8,5.5,97.0571048978995
12128,0.6000000000000001,0.2,1.5999999999999988,0.8,6.5,97.09188200077453
12129,0.6000000000000001,0.2,1.5999999999999988,0.8,7.5,97.10515516684366
12130,0.6000000000000001,0.2,1.5999999999999988,0.8,8.5,97.11136563897419
12131,0.6000000000000001,0.2,1.5999999999999988,0.8,9.5,97.10908038703005
12132,0.6000000000000001,0.2,1.5999999999999988,0.8,10.5,97.09616576220346
12133,0.6000000000000001,0.2,1.5999999999999988,1.0,0.5,101.79795465085047
12134,0.6000000000000001,0.2,1.5999999999999988,1.0,1.5,102.0630631243621
12135,0.6000000000000001,0.2,1.5999999999999988,1.0,2.5,101.53188240279913
12136,0.6000000000000001,0.2,1.5999999999999988,1.0,3.5,101.18382621873026
12137,0.6000000000000001,0.2,1.5999999999999988,1.0,4.5,101.17907717596086
12138,0.6000000000000001,0.2,1.5999999999999988,1.0,5.5,101.23745249008653
12139,0.6000000000000001,0.2,1.5999999999999988,1.0,6.5,101.27948248663218
12140,0.6000000000000001,0.2,1.5999999999999988,1.0,7.5,101.30793962882744
12141,0.6000000000000001,0.2,1.5999999999999988,1.0,8.5,101.3273663709559
12142,0.6000000000000001,0.2,1.5999999999999988,1.0,9.5,101.33631284649788
12143,0.6000000000000001,0.2,1.5999999999999988,1.0,10.5,101.33256217102983
12144,0.6000000000000001,0.2,2.3999999999999986,0.0,0.5,4.332559204715651
12145,0.6000000000000001,0.2,2.3999999999999986,0.0,1.5,3.992425348098062
12146,0.6000000000000001,0.2,2.3999999999999986,0.0,2.5,3.6568060526047432
12147,0.6000000000000001,0.2,2.3999999999999986,0.0,3.5,3.3314425261664233
12148,0.6000000000000001,0.2,2.3999999999999986,0.0,4.5,3.0228538778582097
12149,0.6000000000000001,0.2,2.3999999999999986,0.0,5.5,2.7398081361772726
12150,0.6000000000000001,0.2,2.3999999999999986,0.0,6.5,2.4924795812308607
12151,0.6000000000000001,0.2,2.3999999999999986,0.0,7.5,2.2887464722273223
12152,0.6000000000000001,0.2,2.3999999999999986,0.0,8.5,2.13125068119989
12153,0.6000000000000001,0.2,2.3999999999999986,0.0,9.5,2.0172378752138242
12154,0.6000000000000001,0.2,2.3999999999999986,0.0,10.5,1.940352317902278
12155,0.6000000000000001,0.2,2.3999999999999986,0.2,0.5,59.52030078373189
12156,0.6000000000000001,0.2,2.3999999999999986,0.2,1.5,59.27102771204913
12157,0.6000000000000001,0.2,2.3999999999999986,0.2,2.5,58.65497806852187
12158,0.6000000000000001,0.2,2.3999999999999986,0.2,3.5,58.28396040815583
12159,0.6000000000000001,0.2,2.3999999999999986,0.2,4.5,58.73056733255233
12160,0.6000000000000001,0.2,2.3999999999999986,0.2,5.5,59.61506271458166
12161,0.6000000000000001,0.2,2.3999999999999986,0.2,6.5,60.36694121464417
12162,0.6000000000000001,0.2,2.3999999999999986,0.2,7.5,60.73222832629727
12163,0.6000000000000001,0.2,2.3999999999999986,0.2,8.5,60.72538916176998
12164,0.6000000000000001,0.2,2.3999999999999986,0.2,9.5,60.47099312575779
12165,0.6000000000000001,0.2,2.3999999999999986,0.2,10.5,60.10368202530449
12166,0.6000000000000001,0.2,2.3999999999999986,0.4,0.5,78.58574075961553
12167,0.6000000000000001,0.2,2.3999999999999986,0.4,1.5,79.1591981286311
12168,0.6000000000000001,0.2,2.3999999999999986,0.4,2.5,79.84265854156035
12169,0.6000000000000001,0.2,2.3999999999999986,0.4,3.5,79.31275989950747
12170,0.6000000000000001,0.2,2.3999999999999986,0.4,4.5,78.36325931954737
12171,0.6000000000000001,0.2,2.3999999999999986,0.4,5.5,77.92569040103844
12172,0.6000000000000001,0.2,2.3999999999999986,0.4,6.5,77.97198681389861
12173,0.6000000000000001,0.2,2.3999999999999986,0.4,7.5,78.18818711377978
12174,0.6000000000000001,0.2,2.3999999999999986,0.4,8.5,78.3728145743011
12175,0.6000000000000001,0.2,2.3999999999999986,0.4,9.5,78.46261804411053
12176,0.6000000000000001,0.2,2.3999999999999986,0.4,10.5,78.46757575845567
12177,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,0.5,87.40957386692894
12178,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,1.5,86.8174682137798
12179,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,2.5,87.56693197701902
12180,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,3.5,88.613947962828
12181,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,4.5,88.6956579258525
12182,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,5.5,88.37908303737298
12183,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,6.5,88.14573371160802
12184,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,7.5,88.05887042242578
12185,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,8.5,88.04437523142788
12186,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,9.5,88.0396367298848
12187,0.6000000000000001,0.2,2.3999999999999986,0.6000000000000001,10.5,88.01832892289609
12188,0.6000000000000001,0.2,2.3999999999999986,0.8,0.5,94.40654940446821
12189,0.6000000000000001,0.2,2.3999999999999986,0.8,1.5,93.63810019265975
12190,0.6000000000000001,0.2,2.3999999999999986,0.8,2.5,92.5458077449334
12191,0.6000000000000001,0.2,2.3999999999999986,0.8,3.5,93.0349798738136
12192,0.6000000000000001,0.2,2.3999999999999986,0.8,4.5,93.6289752237783
12193,0.6000000000000001,0.2,2.3999999999999986,0.8,5.5,93.8222794839811
12194,0.6000000000000001,0.2,2.3999999999999986,0.8,6.5,93.83972693267927
12195,0.6000000000000001,0.2,2.3999999999999986,0.8,7.5,93.83582927125452
12196,0.6000000000000001,0.2,2.3999999999999986,0.8,8.5,93.84105882671386
12197,0.6000000000000001,0.2,2.3999999999999986,0.8,9.5,93.84411863982183
12198,0.6000000000000001,0.2,2.3999999999999986,0.8,10.5,93.83308939435679
12199,0.6000000000000001,0.2,2.3999999999999986,1.0,0.5,99.05250774753902
12200,0.6000000000000001,0.2,2.3999999999999986,1.0,1.5,99.95033711372119
12201,0.6000000000000001,0.2,2.3999999999999986,1.0,2.5,98.76226700580472
12202,0.6000000000000001,0.2,2.3999999999999986,1.0,3.5,98.01374159148983
12203,0.6000000000000001,0.2,2.3999999999999986,1.0,4.5,98.1054124101369
12204,0.6000000000000001,0.2,2.3999999999999986,1.0,5.5,98.26826352645003
12205,0.6000000000000001,0.2,2.3999999999999986,1.0,6.5,98.35003369303581
12206,0.6000000000000001,0.2,2.3999999999999986,1.0,7.5,98.39403213982816
12207,0.6000000000000001,0.2,2.3999999999999986,1.0,8.5,98.42602706740769
